Strike,Ticker,Bid,Ask,Last,IVM,Volm
276,SPY 3/20/20 P276,0.150000006,0.159999996,0.180000007,29.66345352,74
277,SPY 3/20/20 P277,0.159999996,0.170000002,0.189999998,29.45545775,1
278,SPY 3/20/20 P278,0.170000002,0.180000007,0.200000003,29.24043982,30
279,SPY 3/20/20 P279,0.170000002,0.180000007,0.189999998,28.74135848,20
280,SPY 3/20/20 P280,0.180000007,0.189999998,0.200000003,28.52109472,623
281,SPY 3/20/20 P281,0.189999998,0.200000003,0.230000004,28.23693323,2
282,SPY 3/20/20 P282,0.200000003,0.209999993,0.219999999,27.93912834,19
283,SPY 3/20/20 P283,0.209999993,0.219999999,0.230000004,27.72893401,13
284,SPY 3/20/20 P284,0.209999993,0.219999999,0.230000004,27.25295891,7
285,SPY 3/20/20 P285,0.219999999,0.230000004,0.25,26.96430778,97
286,SPY 3/20/20 P286,0.230000004,0.239999995,0.25999999,26.66016895,14
287,SPY 3/20/20 P287,0.239999995,0.25,0.270000011,26.35342509,33
288,SPY 3/20/20 P288,0.25,0.25999999,0.280000001,26.0390033,315
289,SPY 3/20/20 P289,0.25999999,0.270000011,0.280000001,25.71607476,26
290,SPY 3/20/20 P290,0.280000001,0.289999992,0.289999992,25.54054582,595
291,SPY 3/20/20 P291,0.289999992,0.300000012,0.319999993,25.1974092,8
292,SPY 3/20/20 P292,0.300000012,0.310000002,0.319999993,24.8415121,264
293,SPY 3/20/20 P293,0.310000002,0.319999993,0.319999993,24.47897686,39
294,SPY 3/20/20 P294,0.330000013,0.340000004,0.349999994,24.25123217,73
295,SPY 3/20/20 P295,0.340000004,0.349999994,0.360000014,23.86879658,4165
296,SPY 3/20/20 P296,0.360000014,0.370000005,0.400000006,23.61146939,23
297,SPY 3/20/20 P297,0.379999995,0.389999986,0.409999996,23.33833375,160
298,SPY 3/20/20 P298,0.389999986,0.400000006,0.430000007,22.93166966,98
299,SPY 3/20/20 P299,0.409999996,0.419999987,0.439999998,22.63399667,51
300,SPY 3/20/20 P300,0.439999998,0.449999988,0.449999988,22.43072074,2291
301,SPY 3/20/20 P301,0.460000008,0.469999999,0.469999999,22.08027846,85
302,SPY 3/20/20 P302,0.49000001,0.5,0.5,21.86132422,148
303,SPY 3/20/20 P303,0.50999999,0.519999981,0.550000012,21.49777243,897
304,SPY 3/20/20 P304,0.529999971,0.550000012,0.550000012,21.18040722,283
305,SPY 3/20/20 P305,0.560000002,0.579999983,0.579999983,20.88846412,4048
306,SPY 3/20/20 P306,0.600000024,0.610000014,0.639999986,20.61693006,197
307,SPY 3/20/20 P307,0.629999995,0.639999986,0.649999976,20.29153123,566
308,SPY 3/20/20 P308,0.670000017,0.680000007,0.680000007,20.02260217,329
309,SPY 3/20/20 P309,0.709999979,0.720000029,0.709999979,19.73391423,333
310,SPY 3/20/20 P310,0.75,0.75999999,0.75999999,19.42570253,4686
311,SPY 3/20/20 P311,0.800000012,0.810000002,0.810000002,19.13054777,230
312,SPY 3/20/20 P312,0.850000024,0.860000014,0.879999995,18.87776464,1784
313,SPY 3/20/20 P313,0.899999976,0.910000026,0.920000017,18.57105385,479
314,SPY 3/20/20 P314,0.959999979,0.970000029,0.970000029,18.29479538,1589
315,SPY 3/20/20 P315,1.019999981,1.029999971,1.029999971,17.99897567,4365
316,SPY 3/20/20 P316,1.080000043,1.100000024,1.090000033,17.70221479,1551
317,SPY 3/20/20 P317,1.149999976,1.169999957,1.169999957,17.40503639,2087
318,SPY 3/20/20 P318,1.230000019,1.25,1.299999952,17.12896298,2415
319,SPY 3/20/20 P319,1.309999943,1.330000043,1.330000043,16.82347157,1156
320,SPY 3/20/20 P320,1.399999976,1.419999957,1.419999957,16.53300299,9890
321,SPY 3/20/20 P321,1.5,1.519999981,1.50999999,16.25399649,485
322,SPY 3/20/20 P322,1.600000024,1.620000005,1.620000005,15.94185583,4214
323,SPY 3/20/20 P323,1.710000038,1.730000019,1.720000029,15.63570343,1194
324,SPY 3/20/20 P324,1.830000043,1.850000024,1.879999995,15.3313786,1060
325,SPY 3/20/20 P325,1.960000038,1.980000019,2,15.02565057,4400
326,SPY 3/20/20 P326,2.099999905,2.119999886,2.119999886,14.71713305,3173
327,SPY 3/20/20 P327,2.25,2.269999981,2.279999971,14.39853498,2250
328,SPY 3/20/20 P328,2.410000086,2.430000067,2.470000029,14.07248461,999
329,SPY 3/20/20 P329,2.579999924,2.599999905,2.650000095,13.73159667,1577
330,SPY 3/20/20 P330,2.769999981,2.789999962,2.779999971,13.40313877,10452
331,SPY 3/20/20 P331,2.970000029,3,3.069999933,13.06704435,2105
332,SPY 3/20/20 P332,3.190000057,3.220000029,3.230000019,12.72011507,3841
333,SPY 3/20/20 P333,3.440000057,3.470000029,3.50999999,12.39386423,1768
334,SPY 3/20/20 P334,3.710000038,3.74000001,3.779999971,12.05830378,3206
335,SPY 3/20/20 P335,4.010000229,4.03000021,4.070000172,11.72015551,8541
336,SPY 3/20/20 P336,4.329999924,4.360000134,4.349999905,11.38431528,2523
337,SPY 3/20/20 P337,4.690000057,4.71999979,4.739999771,11.05735038,2757
338,SPY 3/20/20 P338,5.090000153,5.159999847,5.179999828,10.79247796,1075
339,SPY 3/20/20 P339,5.53000021,5.610000134,5.71999979,10.44248288,273
340,SPY 3/20/20 P340,6.03000021,6.119999886,6.099999905,10.25491314,4564
341,SPY 3/20/20 P341,6.559999943,6.650000095,6.989999771,9.973193706,33
342,SPY 3/20/20 P342,7.090000153,7.269999981,7.400000095,9.620092699,71
343,SPY 3/20/20 P343,7.71999979,7.920000076,7.820000172,9.47568036,46
344,SPY 3/20/20 P344,8.43999958,8.579999924,9.229999542,9.281221012,47
345,SPY 3/20/20 P345,9.100000381,9.340000153,9.399999619,9.016511531,50
346,SPY 3/20/20 P346,9.850000381,10.10999966,10.02999973,8.780103945,10
347,SPY 3/20/20 P347,10.63000011,10.93000031,10.90999985,8.542309369,11
348,SPY 3/20/20 P348,11.44999981,11.81000042,11.72999954,8.372321304,25
349,SPY 3/20/20 P349,12.30000019,12.72000027,12.40999985,8.206221233,6
350,SPY 3/20/20 P350,13.34000015,13.60999966,13.56000042,8.471604359,16
351,SPY 3/20/20 P351,14.11999989,14.56000042,14.39999962,7.838007732,12
352,SPY 3/20/20 P352,15.06000042,15.5,15.60999966,7.564397588,2
355,SPY 3/20/20 P355,17.94000053,18.38999939,18.42000008,0,66
359,SPY 3/20/20 P359,21.87000084,22.31999969,22.26000023,0,1
360,SPY 3/20/20 P360,22.86000061,23.30999947,24.10000038,0,51
361,SPY 3/20/20 P361,23.85000038,24.29999924,24.97999954,0,2
362,SPY 3/20/20 P362,24.86000061,25.29000092,25.28000069,0,1
265,SPY 3/27/20 P265,0.129999995,0.140000001,0.150000006,31.32944948,1
270,SPY 3/27/20 P270,0.170000002,0.180000007,0.180000007,30.25447469,2
285,SPY 3/27/20 P285,0.300000012,0.310000002,0.360000014,25.9398051,1
290,SPY 3/27/20 P290,0.370000005,0.379999995,0.419999987,24.52784667,200
295,SPY 3/27/20 P295,0.460000008,0.479999989,0.5,23.16898857,5
297.5,SPY 3/27/20 P297.5,0.519999981,0.540000021,0.600000024,22.50705757,11
300,SPY 3/27/20 P300,0.589999974,0.600000024,0.629999995,21.80968691,75
306,SPY 3/27/20 P306,0.800000012,0.819999993,0.930000007,20.22728544,2
307,SPY 3/27/20 P307,0.839999974,0.860000014,0.879999995,19.93834504,33
308,SPY 3/27/20 P308,0.879999995,0.910000026,1,19.66349427,3
309,SPY 3/27/20 P309,0.930000007,0.949999988,1.090000033,19.37255256,6
310,SPY 3/27/20 P310,0.980000019,1.00999999,1.039999962,19.11898351,4
311,SPY 3/27/20 P311,1.039999962,1.059999943,1.179999948,18.84504563,36
312,SPY 3/27/20 P312,1.100000024,1.120000005,1.169999957,18.57766209,103
312.5,SPY 3/27/20 P312.5,1.129999995,1.149999976,1.25999999,18.43716403,12
314,SPY 3/27/20 P314,1.220000029,1.25,1.419999957,18.01214417,49
315,SPY 3/27/20 P315,1.299999952,1.330000043,1.440000057,17.77333626,275
316,SPY 3/27/20 P316,1.370000005,1.399999976,1.620000005,17.47135154,59
317,SPY 3/27/20 P317,1.450000048,1.480000019,1.600000024,17.19008462,1
317.5,SPY 3/27/20 P317.5,1.49000001,1.519999981,1.669999957,17.04058052,42
318,SPY 3/27/20 P318,1.539999962,1.570000052,1.700000048,16.92293722,116
319,SPY 3/27/20 P319,1.629999995,1.659999967,1.909999967,16.63217031,34
320,SPY 3/27/20 P320,1.730000019,1.75999999,1.940000057,16.35464851,249
321,SPY 3/27/20 P321,1.830000043,1.870000005,1.909999967,16.06577248,38
322,SPY 3/27/20 P322,1.940000057,1.980000019,2.170000076,15.76970549,2
322.5,SPY 3/27/20 P322.5,2,2.039999962,2.200000048,15.62786808,43
323,SPY 3/27/20 P323,2.059999943,2.099999905,2.150000095,15.47833478,30
324,SPY 3/27/20 P324,2.190000057,2.230000019,2.349999905,15.18760217,340
325,SPY 3/27/20 P325,2.329999924,2.359999895,2.390000105,14.88380945,256
326,SPY 3/27/20 P326,2.470000029,2.50999999,2.700000048,14.57514132,47
327,SPY 3/27/20 P327,2.630000114,2.670000076,2.859999895,14.27700107,4
327.5,SPY 3/27/20 P327.5,2.710000038,2.75,2.950000048,14.11506843,9
328,SPY 3/27/20 P328,2.799999952,2.839999914,3.089999914,13.96997883,13
329,SPY 3/27/20 P329,2.980000019,3.029999971,3.210000038,13.66583157,2
330,SPY 3/27/20 P330,3.180000067,3.220000029,3.309999943,13.34666416,9
331,SPY 3/27/20 P331,3.390000105,3.440000057,3.880000114,13.03638335,102
332,SPY 3/27/20 P332,3.619999886,3.670000076,3.769999981,12.71748112,282
332.5,SPY 3/27/20 P332.5,3.74000001,3.799999952,4.210000038,12.52885102,27
333,SPY 3/27/20 P333,3.869999886,3.920000076,3.970000029,12.36304237,230
334,SPY 3/27/20 P334,4.150000095,4.199999809,4.300000191,12.09656102,177
335,SPY 3/27/20 P335,4.449999809,4.5,4.579999924,11.78593352,239
336,SPY 3/27/20 P336,4.78000021,4.829999924,5.079999924,11.48201681,403
337,SPY 3/27/20 P337,5.139999866,5.199999809,5.230000019,11.19186779,116
337.5,SPY 3/27/20 P337.5,5.329999924,5.389999866,5.550000191,11.03801353,8
338,SPY 3/27/20 P338,5.53000021,5.590000153,6.03000021,10.88874381,16
339,SPY 3/27/20 P339,5.960000038,6.070000172,6.699999809,10.65521404,5
340,SPY 3/27/20 P340,6.429999828,6.570000172,6.659999847,10.41058805,3
342,SPY 3/27/20 P342,7.5,7.679999828,7.730000019,9.940932547,20
345,SPY 3/27/20 P345,9.420000076,9.680000305,9.869999886,9.327727648,2
352,SPY 3/27/20 P352,15.13000011,15.65999985,16.71999931,8.151974301,5
265,SPY 4/3/20 P265,0.180000007,0.189999998,0.200000003,30.3579512,307
270,SPY 4/3/20 P270,0.219999999,0.230000004,0.25,29.11824017,3
275,SPY 4/3/20 P275,0.25999999,0.280000001,0.270000011,27.79650226,10
280,SPY 4/3/20 P280,0.319999993,0.330000013,0.379999995,26.47577,20
290,SPY 4/3/20 P290,0.479999989,0.5,0.579999983,23.93134242,1
300,SPY 4/3/20 P300,0.75,0.779999971,0.819999993,21.41181265,417
302.5,SPY 4/3/20 P302.5,0.850000024,0.870000005,0.99000001,20.78305414,1
305,SPY 4/3/20 P305,0.959999979,0.980000019,1.120000005,20.15494772,121
307.5,SPY 4/3/20 P307.5,1.080000043,1.110000014,1.210000038,19.51865278,46
310,SPY 4/3/20 P310,1.230000019,1.25999999,1.330000043,18.90310803,20
312.5,SPY 4/3/20 P312.5,1.389999986,1.429999948,1.549999952,18.25043691,190
315,SPY 4/3/20 P315,1.590000033,1.620000005,1.769999981,17.58523348,153
317.5,SPY 4/3/20 P317.5,1.809999943,1.850000024,1.870000005,16.94948428,45
320,SPY 4/3/20 P320,2.069999933,2.109999895,2.369999886,16.27888596,33
322.5,SPY 4/3/20 P322.5,2.359999895,2.410000086,2.660000086,15.57421865,29
325,SPY 4/3/20 P325,2.710000038,2.75999999,3.059999943,14.86897684,59
327.5,SPY 4/3/20 P327.5,3.119999886,3.170000076,3.49000001,14.14380436,4
330,SPY 4/3/20 P330,3.609999895,3.660000086,3.900000095,13.38430078,82
159,SPY 4/17/20 P159,0,0.01,0.01,56.06871357,11
167,SPY 4/17/20 P167,0,0.01,0.01,52.58363605,20
187,SPY 4/17/20 P187,0.02,0.029999999,0.029999999,48.22439101,1
194,SPY 4/17/20 P194,0.02,0.029999999,0.029999999,45.40003591,10
201,SPY 4/17/20 P201,0.029999999,0.039999999,0.039999999,44.0774054,100
208,SPY 4/17/20 P208,0.039999999,0.050000001,0.050000001,42.36085031,1
213,SPY 4/17/20 P213,0.050000001,0.059999999,0.059999999,41.33346489,20
214,SPY 4/17/20 P214,0.050000001,0.059999999,0.059999999,40.9004776,20
220,SPY 4/17/20 P220,0.059999999,0.07,0.079999998,39.31961142,10
223,SPY 4/17/20 P223,0.07,0.079999998,0.079999998,38.77453126,300
226,SPY 4/17/20 P226,0.079999998,0.090000004,0.090000004,38.21601005,4
228,SPY 4/17/20 P228,0.079999998,0.090000004,0.090000004,37.45023801,51
235,SPY 4/17/20 P235,0.109999999,0.119999997,0.119999997,36.10127938,82
236,SPY 4/17/20 P236,0.109999999,0.119999997,0.129999995,35.71810224,20
240,SPY 4/17/20 P240,0.119999997,0.129999995,0.140000001,34.56199712,16
241,SPY 4/17/20 P241,0.129999995,0.140000001,0.150000006,34.4674024,5
244,SPY 4/17/20 P244,0.140000001,0.150000006,0.159999996,33.69526226,1
245,SPY 4/17/20 P245,0.140000001,0.150000006,0.150000006,33.31380099,16
248,SPY 4/17/20 P248,0.159999996,0.170000002,0.180000007,32.73383365,10
250,SPY 4/17/20 P250,0.170000002,0.180000007,0.180000007,32.22932134,39
252,SPY 4/17/20 P252,0.180000007,0.189999998,0.200000003,31.7179826,10
255,SPY 4/17/20 P255,0.200000003,0.209999993,0.219999999,31.02581446,10
260,SPY 4/17/20 P260,0.239999995,0.25,0.270000011,29.89418103,46
261,SPY 4/17/20 P261,0.239999995,0.25,0.289999992,29.50820103,3
262,SPY 4/17/20 P262,0.25,0.25999999,0.289999992,29.30212561,10
263,SPY 4/17/20 P263,0.25999999,0.270000011,0.300000012,29.08735105,10
266,SPY 4/17/20 P266,0.289999992,0.300000012,0.330000013,28.40384598,2
267,SPY 4/17/20 P267,0.300000012,0.310000002,0.340000004,28.16464669,35
268,SPY 4/17/20 P268,0.310000002,0.319999993,0.349999994,27.92044571,2
270,SPY 4/17/20 P270,0.340000004,0.349999994,0.349999994,27.53827953,368
271,SPY 4/17/20 P271,0.349999994,0.360000014,0.389999986,27.29578284,13
272,SPY 4/17/20 P272,0.360000014,0.370000005,0.409999996,27.02494061,4
273,SPY 4/17/20 P273,0.370000005,0.379999995,0.419999987,26.75530054,2
274,SPY 4/17/20 P274,0.389999986,0.400000006,0.430000007,26.59160888,3
275,SPY 4/17/20 P275,0.400000006,0.409999996,0.449999988,26.31096435,22
276,SPY 4/17/20 P276,0.419999987,0.430000007,0.479999989,26.12215889,3
277,SPY 4/17/20 P277,0.430000007,0.439999998,0.449999988,25.8462104,8
278,SPY 4/17/20 P278,0.449999988,0.460000008,0.519999981,25.65545259,3
279,SPY 4/17/20 P279,0.469999999,0.479999989,0.529999971,25.45466702,10
280,SPY 4/17/20 P280,0.49000001,0.5,0.49000001,25.24935015,112
281,SPY 4/17/20 P281,0.5,0.50999999,0.540000021,24.93433024,3
282,SPY 4/17/20 P282,0.519999981,0.529999971,0.560000002,24.69618777,10
283,SPY 4/17/20 P283,0.550000012,0.560000002,0.610000014,24.5643245,2
284,SPY 4/17/20 P284,0.569999993,0.579999983,0.620000005,24.3238275,2
285,SPY 4/17/20 P285,0.600000024,0.610000014,0.639999986,24.11783676,10
286,SPY 4/17/20 P286,0.610000014,0.620000005,0.670000017,23.82316525,6
287,SPY 4/17/20 P287,0.639999986,0.649999976,0.709999979,23.63657015,2
288,SPY 4/17/20 P288,0.660000026,0.670000017,0.730000019,23.36811806,3
289,SPY 4/17/20 P289,0.689999998,0.699999988,0.75999999,23.16374363,22
290,SPY 4/17/20 P290,0.720000029,0.730000019,0.74000001,22.94998832,33
291,SPY 4/17/20 P291,0.75,0.75999999,0.839999974,22.72733765,76
292,SPY 4/17/20 P292,0.779999971,0.790000021,0.850000024,22.4965562,163
293,SPY 4/17/20 P293,0.810000002,0.819999993,0.879999995,22.25574153,2
294,SPY 4/17/20 P294,0.850000024,0.860000014,0.860000014,22.06452457,64
295,SPY 4/17/20 P295,0.879999995,0.889999986,0.910000026,21.80391394,535
296,SPY 4/17/20 P296,0.920000017,0.939999998,0.939999998,21.6212395,59
297,SPY 4/17/20 P297,0.959999979,0.970000029,1.059999943,21.37286164,81
298,SPY 4/17/20 P298,1,1.00999999,1.019999981,21.14039172,26
299,SPY 4/17/20 P299,1.049999952,1.059999943,1.059999943,20.94672966,337
300,SPY 4/17/20 P300,1.090000033,1.100000024,1.110000014,20.69358344,2419
301,SPY 4/17/20 P301,1.149999976,1.159999967,1.220000029,20.52360611,272
302,SPY 4/17/20 P302,1.190000057,1.200000048,1.220000029,20.23455477,278
303,SPY 4/17/20 P303,1.24000001,1.25999999,1.279999971,20.03499184,491
304,SPY 4/17/20 P304,1.299999952,1.309999943,1.350000024,19.80414063,410
305,SPY 4/17/20 P305,1.360000014,1.370000005,1.389999986,19.5835307,438
306,SPY 4/17/20 P306,1.419999957,1.429999948,1.440000057,19.35149025,497
307,SPY 4/17/20 P307,1.480000019,1.49000001,1.5,19.10713944,305
308,SPY 4/17/20 P308,1.549999952,1.570000052,1.600000024,18.90446184,385
309,SPY 4/17/20 P309,1.620000005,1.639999986,1.799999952,18.66945392,52
310,SPY 4/17/20 P310,1.690000057,1.710000038,1.720000029,18.42179109,220
311,SPY 4/17/20 P311,1.769999981,1.789999962,1.820000052,18.19568052,44
312,SPY 4/17/20 P312,1.850000024,1.870000005,1.870000005,17.95501528,723
313,SPY 4/17/20 P313,1.940000057,1.960000038,1.99000001,17.72912378,140
314,SPY 4/17/20 P314,2.029999971,2.049999952,2.210000038,17.48980755,28
315,SPY 4/17/20 P315,2.130000114,2.140000105,2.160000086,17.25122035,1050
316,SPY 4/17/20 P316,2.230000019,2.25,2.359999895,17.0231947,10
317,SPY 4/17/20 P317,2.329999924,2.349999905,2.369999886,16.76509956,575
318,SPY 4/17/20 P318,2.440000057,2.460000038,2.480000019,16.51828608,41
319,SPY 4/17/20 P319,2.559999943,2.589999914,2.599999905,16.29417635,513
320,SPY 4/17/20 P320,2.690000057,2.710000038,2.720000029,16.02773593,8029
321,SPY 4/17/20 P321,2.819999933,2.839999914,2.880000114,15.79880261,231
322,SPY 4/17/20 P322,2.950000048,2.980000019,3.019999981,15.54271821,224
323,SPY 4/17/20 P323,3.099999905,3.119999886,3.150000095,15.28821542,64
324,SPY 4/17/20 P324,3.25,3.269999981,3.390000105,15.02542917,6
325,SPY 4/17/20 P325,3.410000086,3.440000057,3.440000057,14.77535933,4473
326,SPY 4/17/20 P326,3.579999924,3.609999895,3.690000057,14.51210062,991
327,SPY 4/17/20 P327,3.769999981,3.789999962,3.789999962,14.25751519,735
328,SPY 4/17/20 P328,3.960000038,3.980000019,4.019999981,13.98850788,1863
329,SPY 4/17/20 P329,4.159999847,4.190000057,4.230000019,13.71364946,1354
330,SPY 4/17/20 P330,4.380000114,4.409999847,4.400000095,13.47156838,4370
331,SPY 4/17/20 P331,4.610000134,4.639999866,4.71999979,13.19933244,471
332,SPY 4/17/20 P332,4.860000134,4.889999866,4.929999828,12.92682667,1496
333,SPY 4/17/20 P333,5.130000114,5.159999847,5.179999828,12.66757061,2327
334,SPY 4/17/20 P334,5.420000076,5.449999809,5.510000229,12.40239342,7545
335,SPY 4/17/20 P335,5.730000019,5.760000229,5.820000172,12.15507067,2789
336,SPY 4/17/20 P336,6.059999943,6.099999905,6.170000076,11.89634073,835
337,SPY 4/17/20 P337,6.420000076,6.460000038,6.489999771,11.64966741,1203
338,SPY 4/17/20 P338,6.809999943,6.860000134,6.880000114,11.3946094,305
339,SPY 4/17/20 P339,7.21999979,7.289999962,7.679999828,11.16271904,71
340,SPY 4/17/20 P340,7.679999828,7.739999771,7.730000019,10.99617607,826
341,SPY 4/17/20 P341,8.130000114,8.239999771,8.5,10.75611423,5
342,SPY 4/17/20 P342,8.649999619,8.760000229,8.880000114,10.54329746,3
343,SPY 4/17/20 P343,9.229999542,9.329999924,9.359999657,10.40823971,92
345,SPY 4/17/20 P345,10.44999981,10.56999969,10.69999981,10.05584232,92
347,SPY 4/17/20 P347,11.72999954,11.97000027,12.72000027,9.622774962,24
350,SPY 4/17/20 P350,13.98999977,14.30000019,14.96000004,9.285347354,56
355,SPY 4/17/20 P355,18.25,18.73999977,18.76000023,8.74852869,36
356,SPY 4/17/20 P356,19.17000008,19.63999939,20.30999947,8.533710176,1
359,SPY 4/17/20 P359,21.96999931,22.51000023,23.40999985,9.677283459,1
360,SPY 4/17/20 P360,22.93000031,23.47999954,24.12000084,9.77602282,1
370,SPY 4/17/20 P370,32.77000046,33.31999969,33.86000061,0,10
